551,Patrick Wimmer,2023-2024,22,at AUT,Wolfsburg,de Bundesliga,14,589,6.5,8,6,4,2,0,2,2,0,0,0,FWMF,cb11b429
552,Jonas Wind,2023-2024,24,dk DEN,Wolfsburg,de Bundesliga,34,2651,29.5,31,3,0,11,7,18,11,0,1,1,FW,2077ae86
553,Frederik Winther,2023-2024,22,dk DEN,Augsburg,de Bundesliga,0,,,0,0,3,,,,,,,,DF,a1257b5e
554,Florian Wirtz,2023-2024,20,de GER,Leverkusen,de Bundesliga,32,2372,26.4,26,6,0,11,11,22,10,1,1,0,MF,e7fcf289
555,Maximilian Wittek,2023-2024,27,de GER,Bochum,de Bundesliga,21,1070,11.9,13,8,11,3,1,4,3,0,0,0,DFFW,edb2712b
556,Maximilian Wöber,2023-2024,25,at AUT,Gladbach,de Bundesliga,25,2066,23.0,24,1,0,2,3,5,2,0,0,0,DF,4b803b3c
557,Marius Wolf,2023-2024,28,de GER,Dortmund,de Bundesliga,22,1166,13.0,12,10,10,0,1,1,0,0,0,0,DF,fa661778
558,Nick Woltemade,2023-2024,21,de GER,Werder Bremen,de Bundesliga,30,1189,13.2,12,18,3,2,0,2,2,0,0,0,FWMF,7ca196eb
559,Jeong Woo-yeong,2023-2024,23,kr KOR,Stuttgart,de Bundesliga,26,633,7.0,5,21,0,2,3,5,2,0,0,0,MFFW,6190474d
560,Granit Xhaka,2023-2024,30,ch SUI,Leverkusen,de Bundesliga,33,2821,31.3,32,1,0,3,0,3,3,0,0,0,MF,e61b8aee
561,Dan-Axel Zagadou,2023-2024,24,fr FRA,Stuttgart,de Bundesliga,19,1453,16.1,16,3,0,1,0,1,1,0,0,0,DF,a4effc55
562,Bryan Zaragoza,2023-2024,22,es ESP,Bayern Munich,de Bundesliga,7,183,2.0,1,6,6,0,0,0,0,0,0,0,FWMF,a96103b2
563,Robin Zentner,2023-2024,28,de GER,Mainz 05,de Bundesliga,30,2700,30.0,30,0,0,0,0,0,0,0,0,0,GK,5c4bf6ba
564,Cedric Zesiger,2023-2024,25,ch SUI,Wolfsburg,de Bundesliga,23,1634,18.2,18,5,10,0,0,0,0,0,0,0,DF,2bab583c
565,Michael Zetterer,2023-2024,28,de GER,Werder Bremen,de Bundesliga,27,2430,27.0,27,0,7,0,0,0,0,0,0,0,GK,9b688ae1
566,Christoph Zimmermann,2023-2024,30,de GER,Darmstadt 98,de Bundesliga,19,1220,13.6,12,7,5,0,0,0,0,0,0,0,DF,2d5f03bf
567,Leopold Zingerle,2023-2024,29,de GER,RB Leipzig,de Bundesliga,0,,,0,0,10,,,,,,,,GK,bf9d9070
568,Simon Zoller,2023-2024,32,de GER,Bochum,de Bundesliga,1,45,0.5,0,1,0,0,0,0,0,0,0,0,FWMF,29f7cfd9
569,Lovro Zvonarek,2023-2024,18,hr CRO,Bayern Munich,de Bundesliga,5,163,1.8,1,4,9,1,0,1,1,0,0,0,FWMF,253bd2b3
